,de_score,de_abs,pca_score,nmf_score,hub_degree,de_abs_norm,pca_score_norm,nmf_score_norm,hub_degree_norm,composite_score
203230_at,,,0.0305161399147882,0.7760825541044721,,0.0,0.3899438878336396,0.5343702570321354,0.0,0.23107853621644375
210399_x_at,,,0.0390721007185079,0.6943823287388591,,0.0,0.5054083572650848,0.4188865175883614,0.0,0.23107371871336155
204765_at,,,0.0340357508482258,0.742423666068475,,0.0,0.4374417689433577,0.4867932247960372,0.0,0.23105874843484872
208494_at,,,0.0216655963409391,0.8605235287899073,,0.0,0.2705039626892778,0.6537280614361298,0.0,0.2310580060313519
203104_at,,,0.0394449932424869,0.690761475709182,,0.0,0.5104406193831476,0.41376842096167293,0.0,0.2310522600862051
213990_s_at,,,0.021223404314466,0.8646934043465396,,0.0,0.26453648938092245,0.6596222045690295,0.0,0.231039673487488
213174_at,,,0.0224290329936961,0.8531119317220968,,0.0,0.28080669900111116,0.6432517262631118,0.0,0.23101460631605575
201564_s_at,,,0.0311831228382604,0.7695138317478059,,0.0,0.3989449610205423,0.5250853301213336,0.0,0.23100757278546896
207335_x_at,,,0.0337535128287228,0.7449474196662698,,0.0,0.43363290820604244,0.49036056505249,0.0,0.2309983683146331
217366_at,,,0.0251669171376042,0.8268555310819543,,0.0,0.31775501460158456,0.6061381526262173,0.0,0.23097329180695048
221349_at,,,0.0178841860633304,0.8963770762141366,,0.0,0.21947304501409598,0.7044072573666884,0.0,0.2309700755951961
210870_s_at,,,0.0273760340142887,0.8057210277707467,,0.0,0.34756750602481945,0.576264410384469,0.0,0.2309579791023221
208803_s_at,,,0.0452245409334771,0.6352978768270173,,0.0,0.5884368167714988,0.3353703042703355,0.0,0.2309517802604586
212219_at,,,0.04118158255187321,0.6738343214692645,,0.0,0.5338762530692482,0.38984179088177634,0.0,0.23092951098775616
222029_x_at,,,0.0348206950137961,0.7345300105122312,,0.0,0.4480347536110154,0.47563549717121434,0.0,0.23091756269555744
213827_at,,,0.022940766827911102,0.8479409564540709,,0.0,0.2877126534594423,0.6359425229181936,0.0,0.230913794094409
216830_at,,,0.022392348445499297,0.8531763908205269,,0.0,0.2803116333981885,0.6433428395702608,0.0,0.23091361824211232
203537_at,,,0.0196652396981751,0.8791959817570216,,0.0,0.24350873401431727,0.6801216813261669,0.0,0.23090760383512104
209236_at,,,0.0270244413125375,0.8088864704238338,,0.0,0.34282268943496064,0.5807387818190326,0.0,0.2308903678134983
213022_s_at,,,0.0319326034796506,0.762025217810286,,0.0,0.4090593580581767,0.5145001311590851,0.0,0.23088987230431546
205060_at,,,0.0224462685000946,0.8525776823897228,,0.0,0.28103929574241693,0.6424965617525882,0.0,0.23088396437375128
204944_at,,,0.023665747964643997,0.8409250646281002,,0.0,0.2974964245894219,0.6260255193852131,0.0,0.23088048599365874
204467_s_at,,,0.0146338471595375,0.9271408350681104,,0.0,0.1756090459135307,0.7478920078175568,0.0,0.23087526343277187
214322_at,,,0.027031131552277102,0.8086962394995015,,0.0,0.34291297561083545,0.5804698893110692,0.0,0.23084571623047617
208078_s_at,,,0.0177104826942206,0.8976820011196501,,0.0,0.21712888194312938,0.7062517762417297,0.0,0.2308451645462148
211485_s_at,,,0.0208823819168307,0.867378286704392,,0.0,0.259934321242181,0.6634173012565096,0.0,0.23083790562467266
203823_at,,,0.03173332650764239,0.7637718043561733,,0.0,0.40637007390053664,0.5169689413083671,0.0,0.23083475380222596
216216_at,,,0.019652511189720598,0.8791085057784606,,0.0,0.24333696014706047,0.6799980335262921,0.0,0.23083374841833815
221947_at,,,0.0241438260562891,0.8362188238877448,,0.0,0.30394818780631283,0.6193732209737128,0.0,0.23083035219500642
216550_x_at,,,0.029091915258124403,0.788972622227805,,0.0,0.37072368006207357,0.5525904426179881,0.0,0.2308285306700154
205850_s_at,,,0.0214301278116266,0.8621084247947594,,0.0,0.26732626594327935,0.6559683210737348,0.0,0.23082364675425354
217061_s_at,,,0.0219220650130259,0.8574096548983415,,0.0,0.27396506072696586,0.6493265827431994,0.0,0.2308229108675413
220643_s_at,,,0.0235087646026505,0.8422586115097029,,0.0,0.29537790148979953,0.6279104955884229,0.0,0.2308220992695556
203579_s_at,,,0.036333829337875094,0.7197630566899301,,0.0,0.4684548158245231,0.45476232283220414,0.0,0.2308042846641818
215410_at,,,0.027166627465818896,0.8072684114088046,,0.0,0.34474152112736356,0.5784516460754031,0.0,0.23079829180069167
202902_s_at,,,0.0276113787316026,0.8029931245608288,,0.0,0.35074353190216206,0.5724085034746382,0.0,0.2307880088442001
205895_s_at,,,0.0354559093378947,0.7280695404415645,,0.0,0.4566071029461611,0.4665035854905986,0.0,0.23077767210918992
216133_at,,,0.023001391695816702,0.8469588910928773,,0.0,0.2885307986529112,0.6345543678698898,0.0,0.23077129163070026
205477_s_at,,,0.0145231656291268,0.927900482779203,,0.0,0.1741153756551097,0.748965774235511,0.0,0.23077028747265518
221151_at,,,0.0189054614633983,0.8860440590718629,,0.0,0.23325536881354128,0.6898014780804461,0.0,0.23076421172349684
AFFX-BioB-M_at,,,0.0451715193669229,0.6352681598512647,,0.0,0.5877212797101389,0.33532829915383167,0.0,0.23076239471599264
204619_s_at,,,0.041923973646898705,0.6662405073941742,,0.0,0.5438949752051049,0.3791078909187378,0.0,0.2307507165309607
220262_s_at,,,0.022341622107983197,0.8531923897690231,,0.0,0.27962707092976874,0.6433654541761722,0.0,0.23074813127648525
220612_at,,,0.030938413108176698,0.7710723591162151,,0.0,0.3956425523493218,0.5272883175393478,0.0,0.2307327174721674
208336_s_at,,,0.0239184307990229,0.8380527949894647,,0.0,0.3009064319603427,0.621965549696316,0.0,0.23071799541416468
211578_s_at,,,0.043353252603455496,0.6524896075449874,,0.0,0.5631833918042801,0.35967091472687907,0.0,0.2307135766327898
222206_s_at,,,0.0282202511201846,0.796954243598526,,0.0,0.3589603913422513,0.5638725104285766,0.0,0.23070822544270697
206852_at,,,0.014775926070039549,0.9252646446273342,,0.0,0.17752643034233553,0.7452400018158611,0.0,0.23069160803954916
203650_at,,,0.0296917806997128,0.7828527614641673,,0.0,0.3788189888803598,0.5439399841560023,0.0,0.23068974325909053
221529_s_at,,,0.029105333628354296,0.7884413784147155,,0.0,0.37090476375737935,0.551839526426296,0.0,0.23068607254591883
209692_at,,,0.025044985970574606,0.8271948516403521,,0.0,0.31610952815871673,0.6066177841912291,0.0,0.23068182808748647
207237_at,,,0.020582531369262497,0.86977476552785,,0.0,0.2558877757778027,0.6668047378858734,0.0,0.23067312841591903
210905_x_at,,,0.022679067098341797,0.8497533539155787,,0.0,0.284180961213735,0.6385043571760147,0.0,0.2306713295974374
209382_at,,,0.0329825086316903,0.7513762399849998,,0.0,0.4232280463112717,0.4994477396263259,0.0,0.2306689464843994
34471_at,,,0.0199526219338484,0.8757748578352396,,0.0,0.24738701701809337,0.6752859029446517,0.0,0.23066822999068629
213286_at,,,0.045186572650449904,0.6348551398058024,,0.0,0.5879244269002114,0.334744492939078,0.0,0.23066722995982236
219135_s_at,,,0.0212175645723689,0.8636787031952896,,0.0,0.26445768084751203,0.6581879186433804,0.0,0.2306613998727231
207037_at,,,0.025783432444617102,0.820079601659457,,0.0,0.3260750168145051,0.5965603373335997,0.0,0.2306588385370262
203179_at,,,0.027323104867257298,0.8053614300213797,,0.0,0.34685321618412934,0.5757561168931521,0.0,0.23065233326932036
205373_at,,,0.0239282032745477,0.8377654499908662,,0.0,0.3010383135487918,0.6215593858846481,0.0,0.23064942485835999
205833_s_at,,,0.033380265205035606,0.7475203599422212,,0.0,0.42859585394360905,0.4939974309620109,0.0,0.230648321226405
221340_at,,,0.020802582433049402,0.8675832103595237,,0.0,0.25885741062196116,0.6637069620241414,0.0,0.23064109316152565
218148_at,,,0.049319694036072496,0.595277761517553,,0.0,0.6437017590823783,0.27880164061946144,0.0,0.23062584992545992
216925_s_at,,,0.016890509533751,0.9048711144625656,,0.0,0.2060631737084111,0.7164136293872959,0.0,0.23061920077392675
222347_at,,,0.0156320210085777,0.9168513124156952,,0.0,0.18907960948012204,0.7333477082434157,0.0,0.23060682943088442
205826_at,,,0.030742390561016502,0.7725873786966415,,0.0,0.3929971873314488,0.5294298064482856,0.0,0.23060674844493362
207881_at,,,0.014921607555423001,0.9235956432588568,,0.0,0.17949243226797226,0.7428808587620199,0.0,0.23059332275749805
214679_x_at,,,0.0387500027809247,0.6960922430183456,,0.0,0.5010615786482592,0.4213034912777206,0.0,0.23059126748149494
208006_at,,,0.031111303276605298,0.7690000802721864,,0.0,0.39797574110806905,0.5243591394494745,0.0,0.23058372013938588
209315_at,,,0.0266622026306619,0.8114226289927575,,0.0,0.3379342031305203,0.5843236565736739,0.0,0.23056446492604854
214075_at,,,0.030226993937277104,0.7773666406944059,,0.0,0.38604180276716277,0.5361853208280005,0.0,0.23055678089879084
207588_at,,,0.020616768218926797,0.8691170798179191,,0.0,0.25634980918026684,0.665875095344232,0.0,0.2305562261311247
201900_s_at,,,0.0352769837377044,0.7291195617034144,,0.0,0.4541924647813048,0.4679877965961525,0.0,0.23054506534436434
215656_at,,,0.0220191330755609,0.8556697943002382,,0.0,0.27527501440679913,0.6468672797598759,0.0,0.23053557354166876
207266_x_at,,,0.0312160456745929,0.7678481650681326,,0.0,0.3993892615399717,0.522730900669337,0.0,0.23053004055232718
209752_at,,,0.02612471106119944,0.8164375016103617,,0.0,0.3306806426811928,0.5914122079225036,0.0,0.2305232126509241
221191_at,,,0.030678646967573896,0.7729268364790776,,0.0,0.3921369542886204,0.5299096319802664,0.0,0.2305116465672217
205434_s_at,,,0.024479631415901103,0.8320716068595415,,0.0,0.308479950932551,0.6135111058013428,0.0,0.23049776418347345
219793_at,,,0.035275655404296495,0.728955890849812,,0.0,0.45417453864586654,0.4677564469012481,0.0,0.23048274638677868
211930_at,,,0.031458471180580004,0.7653830966848093,,0.0,0.40266084413222497,0.5192465123017792,0.0,0.23047683910850103
219279_at,,,0.026835717310146102,0.8095030370389896,,0.0,0.3402758197957697,0.5816103022832143,0.0,0.230471530519746
204384_at,,,0.031892524824857396,0.7612149827768533,,0.0,0.40851848828125914,0.5133548592694369,0.0,0.230468336887674
201599_at,,,0.0350402042373,0.731160367455355,,0.0,0.45099707620793134,0.47087248728896,0.0,0.23046739087422283
213437_at,,,0.023202384278058298,0.8441327235070256,,0.0,0.29124323532724616,0.6305595636983177,0.0,0.23045069975639096
202566_s_at,,,0.0366323026903555,0.7159020234799217,,0.0,0.472482775754937,0.44930473013630884,0.0,0.23044687647281148
211126_s_at,,,0.0321533303502952,0.7586367423750319,,0.0,0.4120381130563485,0.5097105016014509,0.0,0.23043715366444986
207201_s_at,,,0.0205567089659774,0.869338164791944,,0.0,0.25553929707819684,0.6661876002292672,0.0,0.23043172432686598
215429_s_at,,,0.0219023133015705,0.8564745388189366,,0.0,0.2736985072754155,0.648004790775302,0.0,0.2304258245126794
221157_s_at,,,0.020613690380452698,0.8687664654161064,,0.0,0.2563082731103198,0.6653794998664596,0.0,0.23042194324419485
215921_at,,,0.0243552769211305,0.833014223580074,,0.0,0.3068017611781214,0.614843499968705,0.0,0.2304113152867066
214372_x_at,,,0.0223791917374196,0.8518674808293689,,0.0,0.2801340808879869,0.6414926877536924,0.0,0.2304066921604198
214067_at,,,0.022565284454709202,0.8500642152555817,,0.0,0.2826454407878077,0.6389437614717973,0.0,0.23039730056490126
212912_at,,,0.02867311249213253,0.791738095595512,,0.0,0.3650718496854488,0.5564994551623941,0.0,0.23039282621196072
217374_x_at,,,0.026669476807981297,0.8108614078764627,,0.0,0.3380323696654078,0.5835303672911228,0.0,0.23039068423913267
206654_s_at,,,0.024485484635086298,0.8317026552730886,,0.0,0.30855894134206646,0.6129895906073929,0.0,0.23038713298736485
221035_s_at,,,0.0251422791251199,0.8254198838969408,,0.0,0.3174225195020151,0.6041088570556683,0.0,0.23038284413942084
216131_at,,,0.0181289428323929,0.892374532085098,,0.0,0.22277608848611258,0.6987496381711279,0.0,0.23038143166431013
220799_at,,,0.0207951790356893,0.8669015181631086,,0.0,0.2587575002357655,0.6627433861754902,0.0,0.23037522160281393
221153_s_at,,,0.0201861409071869,0.8727018434016541,,0.0,0.2505384041010009,0.6709421793310753,0.0,0.23037014585801904
209674_at,,,0.042516517169466896,0.659498076731857,,0.0,0.551891473204328,0.36957742631670903,0.0,0.23036722488025924
213078_x_at,,,0.0443074076931092,0.6423387975196044,,0.0,0.5760599130635035,0.34532268625053547,0.0,0.23034564982850975
217197_x_at,,,0.0303226208290735,0.7758555081493271,,0.0,0.3873323075483264,0.53404932626593,0.0,0.2303454084535641
207156_at,,,0.0287345553353952,0.7909817697284042,,0.0,0.3659010336263803,0.5554303841900583,0.0,0.23033285445410967
207202_s_at,,,0.0229473206127258,0.8462303406201221,,0.0,0.28780109814774285,0.6335245575775585,0.0,0.23033141393132534
208317_at,,,0.0249381382269031,0.8271976556127837,,0.0,0.31466759564920666,0.6066217476224223,0.0,0.23032233581790723
222043_at,,,0.0314123902577611,0.7653708114326812,,0.0,0.40203897250070897,0.5192291470270886,0.0,0.23031702988194938
202306_at,,,0.030902983574902804,0.7702297865439235,,0.0,0.39516442343364283,0.5260973363521411,0.0,0.230315439946446
213775_x_at,,,0.0433488450798322,0.6514025912037854,,0.0,0.5631239113568651,0.3581344108634352,0.0,0.2303145805550751
201337_s_at,,,0.0309898713902987,0.7693667697109371,,0.0,0.3963369925623353,0.5248774570846092,0.0,0.23030361241173614
217557_s_at,,,0.023576836485796497,0.8401084193569535,,0.0,0.29629654570182473,0.6248711865876098,0.0,0.23029193307235862
207225_at,,,0.0205617956609671,0.8688800689594782,,0.0,0.25560794308436957,0.6655400791297841,0.0,0.23028700555353843
201110_s_at,,,0.0347302716098315,0.7335616950164278,,0.0,0.4468144709797043,0.4742667776368885,0.0,0.2302703121541482
204911_s_at,,,0.025281230716117698,0.823734426653943,,0.0,0.31929770010408626,0.6017264535283472,0.0,0.23025603840810838
214665_s_at,,,0.028692563147477097,0.7911626295113339,,0.0,0.36533434032220796,0.5556860305356375,0.0,0.23025509271446137
217531_at,,,0.0220564924535024,0.8545073220287055,,0.0,0.2757791869773921,0.64522411850401,0.0,0.23025082637035052
217395_at,,,0.0234813559123159,0.84082077695261,,0.0,0.29500801551674555,0.6258781081548326,0.0,0.23022153091789455
210977_s_at,,,0.0268256890800574,0.808882521282234,,0.0,0.3401404867463213,0.58073319968462,0.0,0.2302184216077353
211393_at,,,0.0199365654605656,0.8746514932641624,,0.0,0.24717033157374993,0.6736980206487818,0.0,0.23021708805563293
208013_s_at,,,0.03698964340429979,0.7118277087168925,,0.0,0.4773051629640852,0.4435456627359437,0.0,0.23021270642500724
216279_at,,,0.018840458927723902,0.8850932363624104,,0.0,0.23237814608361945,0.6884574847004493,0.0,0.2302089076960172
216474_x_at,,,0.022712115880642904,0.8481198496411704,,0.0,0.284626961400189,0.6361953894692322,0.0,0.23020558771735528
204035_at,,,0.024415559762699,0.8318558977733981,,0.0,0.30761529065507986,0.6132061997648127,0.0,0.23020537260497315
206624_at,,,0.020926701387677903,0.865154508030002,,0.0,0.2605324217132152,0.6602739772832324,0.0,0.23020159974911192
215386_at,,,0.0321840128684621,0.7576770114034073,,0.0,0.41245218001647543,0.5083539163415299,0.0,0.23020152408950134
205867_at,,,0.021839084820486895,0.8564189314139566,,0.0,0.27284522578093967,0.6479261893878625,0.0,0.23019285379220056
214874_at,,,0.017750889257555597,0.8954115965923255,,0.0,0.2176741769139753,0.7030425463565956,0.0,0.23017918081764271
210269_s_at,,,0.038876192640483295,0.6937177335263469,,0.0,0.5027645370319895,0.41794710842499766,0.0,0.2301779113642468
202058_s_at,,,0.04195645606575149,0.6643022266506736,,0.0,0.5443333321991033,0.376368119916276,0.0,0.23017536302884484
221159_at,,,0.0307582044631252,0.7712085588024563,,0.0,0.3932105992273784,0.5274808365808537,0.0,0.23017285895205802
202939_at,,,0.019998817962289597,0.8739281267390189,,0.0,0.2480104420239073,0.6726755378962779,0.0,0.2301714949800463
208112_x_at,,,0.0241297612790183,0.8344864801512507,,0.0,0.30375838071363215,0.6169245431175984,0.0,0.23017073095780763
214568_at,,,0.0182485093345654,0.8906161441788314,,0.0,0.22438966328523033,0.6962641467309312,0.0,0.23016345250404038
202582_s_at,,,0.027300009168132102,0.80419454256044,,0.0,0.34654153492391604,0.5741067147416117,0.0,0.23016206241638193
209323_at,,,0.02240962540009111,0.8508844202399358,,0.0,0.28054478949147815,0.6401031259445359,0.0,0.23016197885900352
218273_s_at,,,0.0417669420236762,0.6660495003236462,,0.0,0.5417758008101659,0.3788379013236533,0.0,0.2301534255334548
216536_at,,,0.022276243207469,0.852111111706619,,0.0,0.2787447690781052,0.6418370614028824,0.0,0.2301454576202469
201167_x_at,,,0.0446338908744294,0.6386520159069814,,0.0,0.5804658714560476,0.34011139919186534,0.0,0.23014431766197824
213769_at,,,0.0212968776757283,0.8614115301808138,,0.0,0.2655280276628426,0.6549832565202834,0.0,0.2301278210457815
214848_at,,,0.0341348810695295,0.7388399915416205,,0.0,0.4387795518844012,0.48172768019737144,0.0,0.23012680802044316
214385_s_at,,,0.0212807320181781,0.8615560385464067,,0.0,0.2653101386582734,0.655187519927941,0.0,0.2301244146465536
221541_at,,,0.0253903192262375,0.822295040670452,,0.0,0.3207698722225669,0.5996918731446013,0.0,0.23011543634179205
217945_at,,,0.0427869378206992,0.6562030897030788,,0.0,0.5555408561005504,0.3649199431604607,0.0,0.23011519981525277
215815_at,,,0.0197672902130143,0.8759771704619479,,0.0,0.24488592692361527,0.6755718730085581,0.0,0.23011444998304337
215203_at,,,0.0292425141660296,0.785510766631577,,0.0,0.372756043626744,0.5476970897798816,0.0,0.23011328335165643
202684_s_at,,,0.023254180263386,0.8426544935801723,,0.0,0.2919422329152134,0.6284700771767473,0.0,0.23010307752299017
219721_at,,,0.0307345662794527,0.7712188255591336,,0.0,0.39289159702544196,0.5274953487005908,0.0,0.2300967364315082
201295_s_at,,,0.0379620604970764,0.7022092791968964,,0.0,0.4904281337512709,0.42994995717240614,0.0,0.23009452273091927
201448_at,,,0.0320701324123103,0.7584331775594187,,0.0,0.4109153395902708,0.5094227615613105,0.0,0.23008452528789533
211188_at,,,0.0250980831910178,0.8249832534944773,,0.0,0.3168260861850336,0.6034916774652123,0.0,0.23007944091256147
214143_x_at,,,0.0361232650743096,0.719680711417307,,0.0,0.46561320732121597,0.4546459273147442,0.0,0.23006478365899002
216214_at,,,0.0239748141599647,0.8356111573344236,,0.0,0.3016673371357236,0.618514280798231,0.0,0.23004540448348865
203006_at,,,0.0153935197408663,0.9175395582547416,,0.0,0.18586098529906553,0.7343205477036989,0.0,0.23004538325069113
202211_at,,,0.025249289554519796,0.8233994544481203,,0.0,0.3188666474892446,0.6012529683847625,0.0,0.23002990396850176
220933_s_at,,,0.027635001142633,0.8006122760027224,,0.0,0.35106232124901493,0.5690431603154361,0.0,0.23002637039111276
218082_s_at,,,0.0323439075999546,0.7556496134528267,,0.0,0.41460999265262477,0.5054881776532223,0.0,0.23002454257646177
217283_at,,,0.021444196694433496,0.8597077484226319,,0.0,0.26751612844102307,0.6525749511851336,0.0,0.2300227699065392
205372_at,,,0.0185366702618785,0.8874550970014998,,0.0,0.22827845489453916,0.6917959883266818,0.0,0.23001861080530522
220237_at,,,0.026873083852336103,0.8078571329952159,,0.0,0.34078008904938534,0.5792838074309661,0.0,0.23001597412008784
200616_s_at,,,0.03835138829799319,0.6982550949121699,,0.0,0.4956821933477368,0.4243606948955089,0.0,0.2300107220608114
221289_at,,,0.019567070448687798,0.8775931983959364,,0.0,0.24218391958767727,0.6778561378074303,0.0,0.23001001434877688
211550_at,,,0.0243193990637357,0.8322165234603063,,0.0,0.3063175820352452,0.6137159462517687,0.0,0.23000838207175348
220345_at,,,0.0176059056122792,0.8963049500225911,,0.0,0.21571759248563174,0.7043053065792305,0.0,0.23000572476621556
213903_s_at,,,0.0167770210259628,0.9041944143277034,,0.0,0.20453162270684105,0.7154571098464222,0.0,0.2299971831383158
212873_at,,,0.0241357376995017,0.8338874712601426,,0.0,0.3038390337502747,0.6160778405975543,0.0,0.22997921858695725
208764_s_at,,,0.0297174294270353,0.7805944874093107,,0.0,0.37916512378675127,0.5407479007636172,0.0,0.22997825613759212
221428_s_at,,,0.040953182150481195,0.6733091656492591,,0.0,0.5307939421786708,0.38909948010339745,0.0,0.22997335557051707
214352_s_at,,,0.0333647204025383,0.7457482558873196,,0.0,0.4283860736028684,0.49149255166666383,0.0,0.22996965631738306
218439_s_at,,,0.029002755876941403,0.787390341820898,,0.0,0.3695204556809315,0.5503538801431538,0.0,0.22996858395602132
201811_x_at,,,0.019235208292959303,0.8806339882084756,,0.0,0.23770537081745527,0.6821543117334273,0.0,0.22996492063772064
221845_s_at,,,0.0260191033777986,0.8158634505500729,,0.0,0.32925544504278603,0.5906007834401703,0.0,0.22996405712073908
206260_at,,,0.0192086126625534,0.8808796576033655,,0.0,0.23734645725713635,0.6825015668390505,0.0,0.2299620060240467
206912_at,,,0.0247047343652576,0.8283997537232219,,0.0,0.3115177620225225,0.6083209202299698,0.0,0.22995967056312305
211798_x_at,,,0.035691305197621,0.7234947933069685,,0.0,0.4597838190009892,0.46003715404871925,0.0,0.2299552432624271
206024_at,,,0.0295551603643148,0.7820624703517698,,0.0,0.37697526905716733,0.5428229031136867,0.0,0.22994954304271353
207272_at,,,0.024197178307781897,0.8332030597650998,,0.0,0.3046681875296532,0.6151104210046199,0.0,0.22994465213356827
209310_s_at,,,0.0228308674493043,0.8462444664580638,,0.0,0.2862295385021878,0.6335445245309052,0.0,0.22994351575827324
204069_at,,,0.024090441353618,0.8341760940515148,,0.0,0.30322775014757625,0.6164858105766725,0.0,0.2299283901810622
215947_s_at,,,0.01478053923681845,0.9230518985719482,,0.0,0.17758868598687907,0.7421122725131342,0.0,0.2299252396250033
219177_at,,,0.0233171937024483,0.8415103755965073,,0.0,0.2927926123729145,0.6268528598125696,0.0,0.22991136804637102
208476_s_at,,,0.0444067485815396,0.6401557980613212,,0.0,0.5774005390012096,0.3422370039342614,0.0,0.22990938573386774
215958_at,,,0.020881984771326703,0.8647489060940103,,0.0,0.25992896168105656,0.6597006566089707,0.0,0.2299074045725068
214317_x_at,,,0.0443880077676263,0.6403181142766903,,0.0,0.5771476278221085,0.34246643884021544,0.0,0.22990351666558098
200867_at,,,0.029047599759646096,0.7867638689741743,,0.0,0.3701256331989833,0.5494683571635551,0.0,0.2298984975906346
214714_at,,,0.0437384046706715,0.6464865140144855,,0.0,0.5683810990065135,0.35118550742193333,0.0,0.2298916516071117
211871_x_at,,,0.023188378116947097,0.8426613043946,,0.0,0.2910542192718228,0.6284797043021958,0.0,0.22988348089350463
210386_s_at,,,0.0324135890983731,0.7545630843844218,,0.0,0.41555035895731646,0.5039523625526856,0.0,0.2298756803775005
210345_s_at,,,0.0241040458284175,0.8338859113528105,,0.0,0.30341134536273134,0.6160756356595497,0.0,0.22987174525557025
207680_x_at,,,0.023358075530722597,0.8409656846893021,,0.0,0.2933443211429017,0.6260829360758408,0.0,0.22985681430468563
209993_at,,,0.0214478246366918,0.859149342178451,,0.0,0.2675650882758789,0.6517856407405397,0.0,0.22983768225410464
222260_at,,,0.022520576018652698,0.8489061730250288,,0.0,0.2820420911504263,0.6373068621043892,0.0,0.2298372383137039
218400_at,,,0.040109764543123295,0.6809686952227201,,0.0,0.5194118462601878,0.39992626930214237,0.0,0.22983452889058253
215759_at,,,0.0202839265021446,0.8702447654877341,,0.0,0.2518580410300201,0.667469085538073,0.0,0.22983178164202328
209007_s_at,,,0.0273541724963125,0.8027184446218172,,0.0,0.34727248029574054,0.5720202417976931,0.0,0.2298231805233584
217953_at,,,0.01842211216124233,0.887953877480978,,0.0,0.2267324695151673,0.6925010174092079,0.0,0.2298083717310938
206395_at,,,0.031260274850405,0.7653521462149946,,0.0,0.399986143460739,0.5192027636343092,0.0,0.22979722677376205
203989_x_at,,,0.022467491201652198,0.8492885112603722,,0.0,0.28132570051114664,0.6378472994037014,0.0,0.22979324997871203
211448_s_at,,,0.028575673940461302,0.7909408669493059,,0.0,0.36375689617771473,0.5553725678760546,0.0,0.22978236601344232
209960_at,,,0.0205285839629196,0.8677540201311068,,0.0,0.2551597443160553,0.6639484026207576,0.0,0.22977703673420324
203501_at,,,0.0249455592181403,0.8255807489635982,,0.0,0.31476774346843067,0.6043362407545546,0.0,0.22977599605574633
208884_s_at,,,0.040483323211741105,0.6772358034556762,,0.0,0.5244530981386116,0.3946498052744367,0.0,0.22977572585326209
210110_x_at,,,0.024025798591356902,0.8343419416056034,,0.0,0.302355382634647,0.6167202370502598,0.0,0.2297689049212267
217126_at,,,0.012883516544077975,0.9407107154821708,,0.0,0.15198797044579526,0.7670731119945363,0.0,0.2297652706100829
200722_s_at,,,0.0342767488838144,0.7364540797870602,,0.0,0.4406940875258786,0.47835518018079937,0.0,0.22976231692666949
200686_s_at,,,0.0334609158487393,0.7442385049876142,,0.0,0.42968425114389813,0.4893585100682919,0.0,0.22976069030304752
213047_x_at,,,0.0289002145473416,0.7877634305124497,,0.0,0.36813663912442174,0.5508812431590056,0.0,0.22975447057085682
213891_s_at,,,0.044346047219250506,0.6402825271124808,,0.0,0.5765813615001358,0.34241613617849426,0.0,0.22974937441965754
210575_at,,,0.016764069575324503,0.9035704379077756,,0.0,0.20435684018847464,0.7145751155804879,0.0,0.22973298894224065
203046_s_at,,,0.037967813786335305,0.7010606800381908,,0.0,0.4905057755856604,0.4283264056414807,0.0,0.2297080453067853
217157_x_at,,,0.0319926981497684,0.758033838606776,,0.0,0.40987034812229584,0.5088582936501098,0.0,0.2296821604431014
210160_at,,,0.0223318863960571,0.8502595296233054,,0.0,0.27949568547372555,0.6392198394562936,0.0,0.2296788812325048
216543_at,,,0.0180831988788964,0.890790308721773,,0.0,0.2221587643256426,0.6965103293161983,0.0,0.22966727341046023
219643_at,,,0.0165012138460581,0.9058918315634138,,0.0,0.20080954748657656,0.7178564188923756,0.0,0.22966649159473804
209164_s_at,,,0.0274337871212974,0.801505147719188,,0.0,0.3483468962080795,0.5703052396328381,0.0,0.2296630339602294
213338_at,,,0.029842067313544073,0.7784919873315218,,0.0,0.3808471379715913,0.5377760047856401,0.0,0.22965578568930786
207397_s_at,,,0.0225608155920869,0.8480054618299706,,0.0,0.28258513255785156,0.6360337016388128,0.0,0.2296547085491661
220552_at,,,0.0195822995689887,0.8764147817048057,,0.0,0.24238943973156185,0.6761904390225648,0.0,0.22964496968853165
213711_at,,,0.023374360315440997,0.8401848877521153,,0.0,0.29356408769752385,0.6249792751049063,0.0,0.22963584070060752
210698_at,,,0.025827955032355698,0.816741039225771,,0.0,0.32667585839020713,0.5918412600913618,0.0,0.22962927962039226
221973_at,,,0.0189681199357001,0.8822290703348478,,0.0,0.2341009579210284,0.68440896951251,0.0,0.22962748185838458
209760_at,,,0.0250044966492987,0.824591027086781,,0.0,0.3155631163522567,0.6029372631772875,0.0,0.22962509488238603
221373_x_at,,,0.019763510549919597,0.8746146755163605,,0.0,0.24483491958453654,0.6736459785500601,0.0,0.22962022453364916
208315_x_at,,,0.0213162640960112,0.8597824396166779,,0.0,0.26578965143409305,0.6526805276184098,0.0,0.2296175447631257
207735_at,,,0.0393335190582825,0.6877618938979866,,0.0,0.5089362520970249,0.40952849478308284,0.0,0.22961618672002693
202768_at,,,0.0242138831579354,0.8321015306204654,,0.0,0.304893622954634,0.6135534032098781,0.0,0.22961175654112803
220060_s_at,,,0.0222550697423286,0.8507610192903178,,0.0,0.27845902876505946,0.6399286979910139,0.0,0.22959693168901835
210270_at,,,0.0428564247649557,0.6540618405547164,,0.0,0.556478596856387,0.3618932751478928,0.0,0.22959296800106996
